Id,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,AnswerCount,CommentCount,FavoriteCount
"71563","2020-04-01 18:36:07","","0","16","<probability>","2","3",""
"71564","2020-04-01 18:49:11","71939","0","117","<nlp><natural-language-process><spacy><implementation>","1","0",""
"71566","2020-04-01 19:06:07","","0","24","<python>","2","2",""
"71576","2020-04-01 23:17:23","71650","2","507","<scikit-learn><regression><xgboost><loss-function><lightgbm>","1","0","1"
"71577","2020-04-01 23:27:17","71579","0","17","<pandas>","1","0",""
"71580","2020-04-02 00:20:06","","0","10","<deep-learning><keras><loss-function>","0","1",""
"71581","2020-04-02 00:22:37","","0","231","<deep-learning><keras><loss-function>","1","1",""
"71583","2020-04-02 01:03:59","","0","27","<neural-network><deep-learning><image-classification><computer-vision><image-recognition>","1","0",""
"71591","2020-04-02 06:32:22","","1","20","<time-series>","0","0",""
"71592","2020-04-02 06:33:38","","0","25","<embeddings>","1","0",""
"71593","2020-04-02 08:18:42","","1","143","<neural-network><keras><tensorflow><cnn><training>","1","0",""
"71594","2020-04-02 08:26:55","","0","311","<lstm><performance>","1","0",""
"71602","2020-04-02 11:00:55","71623","0","32","<machine-learning><neural-network><gpu><hardware><cuda>","1","0",""
"71606","2020-04-02 11:57:56","","2","74","<machine-learning><deep-learning><optimization><variance>","1","0",""
"71607","2020-04-02 12:03:57","71611","0","16","<python><python-3.x>","3","0",""
"71610","2020-04-02 12:29:02","","1","29","<deep-learning><cnn><pytorch><accuracy><graphs>","0","4",""
"71613","2020-04-02 12:43:12","","0","8","<machine-learning><math>","0","0",""
"71615","2020-04-02 13:06:55","71624","1","38","<lda>","2","0",""
"71616","2020-04-02 14:05:11","71628","0","26","<neural-network><statistics>","1","2",""
"71619","2020-04-02 14:24:19","","1","218","<deep-learning><computer-vision><gradient-descent><implementation>","0","0",""
"71620","2020-04-02 15:33:40","","1","72","<python><feature-engineering><categorical-data><categorical-encoding>","0","1",""
"71621","2020-04-02 15:35:38","","0","7","<machine-learning><training><ensemble-modeling><ensemble>","0","0",""
"71627","2020-04-02 16:33:26","","1","29","<machine-learning-model>","1","0",""
"71630","2020-04-02 16:55:18","72103","1","50","<keras><tensorflow><cnn><google><colab>","1","0",""
"71635","2020-04-02 17:57:24","","0","13","<deep-learning><dataset><feature-selection><feature-engineering><feature-scaling>","0","0",""
"71636","2020-04-02 18:12:43","","0","31","<python><dataset><data><data-cleaning><pca>","1","1",""
"71638","2020-04-02 18:30:22","","0","23","<clustering><distance>","1","0",""
"71639","2020-04-02 19:12:36","","1","171","<predictive-modeling>","1","0",""
"71640","2020-04-02 19:25:45","","2","20","<clustering><algorithms><feature-extraction>","0","0","1"
"71641","2020-04-02 19:31:23","","0","10","<bigdata><optimization><genetic-algorithms>","0","0",""
"71644","2020-04-02 20:29:18","","0","33","<python><nlp><bert><transformer>","0","1",""
"71647","2020-04-02 20:46:35","","0","25","<data><named-entity-recognition><text-generation><ner>","1","0",""
"71649","2020-04-02 21:21:09","","0","74","<machine-learning><lstm><natural-language-process><text><doc2vec>","1","0",""
"71652","2020-04-02 23:51:41","71665","-1","27","<dataset><research><ridge-regression>","1","0",""
"71653","2020-04-03 00:05:34","","0","10","<data-mining><statistics><preprocessing><distribution><multivariate-distribution>","0","1",""
"71658","2020-04-03 03:15:50","73539","1","41","<convolution><transformer><attention-mechanism><research>","2","0",""
"71659","2020-04-03 06:30:47","","1","49","<object-detection><yolo>","1","0",""
"71660","2020-04-03 07:02:05","","0","48","<machine-learning><keras><tensorflow><metric>","0","0",""
"71661","2020-04-03 07:22:27","","0","4","<k-means><clusters>","0","0",""
"71663","2020-04-03 07:34:44","","1","298","<python><linear-regression><python-3.x>","1","1",""
"71664","2020-04-03 07:36:00","","0","15","<python><neural-network><deep-learning>","0","0",""
"71666","2020-04-03 08:13:02","","0","10","<clustering><lda><search-engine><bayesian-nonparametric>","0","0",""
"81267","2020-09-05 10:42:11","","1","39","<machine-learning><regression><data-mining><feature-selection><logistic-regression>","0","4",""
"81270","2020-09-05 11:28:44","","3","49","<bigdata><apache-spark><apache-hadoop>","1","0","1"
"81274","2020-09-05 13:21:42","81281","1","51","<classification><scikit-learn><loss-function><f1score>","1","0",""
"81275","2020-09-05 13:40:32","","0","17","<python><predictive-modeling><data-science-model>","0","0",""
"81276","2020-09-05 13:51:08","","1","32","<scikit-learn><feature-scaling><svr><rmse>","1","0",""
"81278","2020-09-05 14:56:52","","1","67","<nlp><openai-gpt>","0","0",""
"81279","2020-09-05 15:07:27","81299","2","21","<python><predictive-modeling><data-science-model>","1","0","1"
"81282","2020-09-05 15:33:40","","0","12","<neural-network><loss-function><siamese-networks>","0","0",""
"81283","2020-09-05 16:15:17","","2","20","<machine-learning><python><q-learning><implementation>","0","0",""
"81285","2020-09-05 17:40:56","","2","42","<scikit-learn><time-series><clustering><k-nn><statsmodels>","0","4",""
"81291","2020-09-06 08:51:32","","0","11","<deep-learning><tensorflow><object-detection>","0","0",""
"81292","2020-09-06 09:53:58","","1","25","<machine-learning><machine-learning-model><books><indexing><data-indexing-techniques>","0","0",""
"81295","2020-09-06 13:47:33","","0","23","<machine-learning><neural-network><accuracy><mnist>","1","0",""
"81301","2020-09-06 17:04:18","81439","-1","36","<random-forest><decision-trees><overfitting><class-imbalance><hyperparameter-tuning>","1","2","0"
"81302","2020-09-06 17:07:31","","2","37","<data><books>","1","2",""
"81303","2020-09-06 17:27:38","","0","32","<time-series><predictive-modeling><lstm>","0","2",""
"81306","2020-09-06 19:40:19","","1","14","<nlp>","0","0","1"
"81307","2020-09-06 20:30:53","81317","0","25","<loss-function><pytorch>","1","0",""
"81308","2020-09-06 20:39:21","","1","29","<linear-regression>","0","0",""
"81310","2020-09-06 21:05:56","","0","29","<web-scraping>","1","0",""
"81313","2020-09-07 01:31:09","81320","10","3433","<keras><cnn>","3","0","5"
"81314","2020-09-07 04:43:26","81324","0","30","<machine-learning><predictive-modeling><linear-regression><prediction><normalization>","1","0",""
"81315","2020-09-07 05:08:36","","0","19","<deep-learning><training><deep-network><bias><mini-batch-gradient-descent>","0","1",""
"81318","2020-09-07 07:21:14","","0","22","<python><time-series>","0","0",""
"81323","2020-09-07 08:04:20","81345","2","111","<machine-learning><k-means><normalization>","2","3",""
"81326","2020-09-07 08:49:54","","0","22","<python><keras>","0","0",""
"81327","2020-09-07 09:14:13","","0","10","<neural-network><feature-selection>","0","0",""
"81328","2020-09-07 09:18:43","81331","2","58","<machine-learning><python><supervised-learning><naive-bayes-classifier><naive-bayes-algorithim>","1","2",""
"81330","2020-09-07 10:10:05","","1","14","<machine-learning><neural-network><classification><natural-language-process><text-classification>","0","0",""
"81332","2020-09-07 12:20:17","81339","0","43","<neural-network><tensorflow><overfitting>","2","3",""
"81333","2020-09-07 12:27:58","","0","21","<machine-learning><classification><predictive-modeling>","0","2",""
"81335","2020-09-07 12:55:35","","1","28","<machine-learning><python><neural-network><deep-learning><keras>","1","0",""
"81338","2020-09-07 13:14:57","","2","33","<spacy>","1","0",""
"81342","2020-09-07 16:54:05","","0","16","<neural-network><metric>","0","0",""
"81344","2020-09-07 17:15:09","","0","44","<machine-learning><image-classification>","1","0",""
"81346","2020-09-07 17:56:52","81388","0","55","<clustering>","1","0",""
"81347","2020-09-07 18:24:41","","1","35","<deep-learning><cnn><attention-mechanism>","0","0","1"
"81348","2020-09-07 20:29:18","","0","30","<machine-learning><neural-network><deep-learning><cnn><convnet>","1","4","1"
"81349","2020-09-07 20:46:34","","0","23","<machine-learning><predictive-modeling><machine-learning-model><metric>","0","3","0"
"81350","2020-09-07 20:49:15","","0","9","<pytorch><dropout>","0","0",""
"81351","2020-09-07 21:10:31","","0","20","<neural-network><image-classification>","0","4",""
"81354","2020-09-07 23:22:12","","1","32","<python><pytorch><image>","0","0",""
"81356","2020-09-08 01:40:13","","0","25","<r><regression><auc>","0","0",""
"81357","2020-09-08 01:44:07","","0","12","<machine-learning><machine-learning-model><recommender-system><confusion-matrix>","0","0",""
"81362","2020-09-08 05:17:38","","2","41","<deep-learning><cnn><activation-function>","1","0",""
"81365","2020-09-08 06:35:27","","0","44","<machine-learning><deep-learning><nlp><information-extraction><semantic-segmentation>","2","0",""
"81366","2020-09-08 06:57:57","","0","26","<dataset>","1","0",""
"81377","2020-09-08 09:37:16","","0","47","<machine-learning><python><neural-network><deep-learning><tensorflow>","1","6",""
"81379","2020-09-08 10:32:34","","0","41","<tensorflow><anaconda><spyder>","0","0","0"
"81380","2020-09-08 12:00:08","","0","33","<python><classification><association-rules>","1","0",""
"81381","2020-09-08 12:01:16","81421","0","18","<python><nlp><word2vec>","1","0",""
"81382","2020-09-08 12:20:35","","2","39","<neural-network><deep-learning><multilabel-classification><overfitting><generalization>","0","0",""
"81384","2020-09-08 12:48:20","","1","43","<gradient-descent>","1","0",""
"81389","2020-09-08 14:34:26","81406","1","69","<python><scikit-learn><plotting>","1","0",""
"81390","2020-09-08 14:37:18","","1","25","<probability><principal-axis>","0","0",""
"81395","2020-09-08 15:53:18","81400","1","30","<machine-learning><classification><logistic-regression>","1","1",""
"81399","2020-09-08 16:57:40","","0","33","<scikit-learn><data-cleaning><data-imputation>","0","0",""
"81401","2020-09-08 17:31:08","","0","13","<deep-learning><cnn><visualization><interpretation>","0","1",""
"81404","2020-09-08 17:44:05","81409","0","32","<deep-learning>","1","0",""
"81407","2020-09-08 17:55:03","","0","22","<recommender-system><named-entity-recognition><matrix-factorisation><similar-documents>","1","0",""
"81413","2020-09-08 19:58:01","81493","0","26","<machine-learning><deep-learning><lstm>","1","0",""
"81414","2020-09-08 20:31:11","","0","23","<python><ml>","1","0",""
"81415","2020-09-08 21:29:22","","0","35","<neural-network><regression><decision-trees><pytorch>","1","0",""
"81416","2020-09-08 23:52:16","","1","22","<machine-learning><data-mining><ensemble-modeling><adaboost>","1","0",""
"81418","2020-09-09 00:16:56","81422","0","57","<python><nlp><word2vec><cosine-distance><semantic-similarity>","1","0","1"
"81424","2020-09-09 04:04:41","","1","33","<xgboost><overfitting><evaluation><hyperparameter-tuning><rmse>","1","0",""
"81426","2020-09-09 05:06:53","","1","41","<machine-learning><data-mining><training><data-science-model>","2","0",""
"71672","2020-04-03 10:37:33","","0","63","<svm><loss-function><kernel>","0","0","1"
"71673","2020-04-03 11:19:04","","0","14","<neural-network><deep-learning><pytorch><multitask-learning>","0","0",""
"71674","2020-04-03 11:39:24","","1","12","<regression><lstm><overfitting>","0","0",""
"71675","2020-04-03 12:00:46","","1","36","<xgboost><categorical-data><one-hot-encoding><chi-square-test>","0","3",""
"71678","2020-04-03 13:33:20","71691","3","77","<decision-trees>","1","1",""
"71679","2020-04-03 13:39:19","","1","53","<machine-learning><feature-engineering><similarity><distribution><variance>","1","2",""
"71681","2020-04-03 14:16:25","","1","19","<machine-learning><tensorflow><cross-validation><loss-function><gpu>","0","0",""
"71683","2020-04-03 15:49:15","","0","136","<cnn><encoding><transformer><math>","1","0",""
"71684","2020-04-03 16:16:33","","2","51","<predictive-modeling><statistics><prediction><linear-algebra>","1","0",""
"71688","2020-04-03 17:11:58","","0","46","<algorithms><k-means>","1","1",""
"71689","2020-04-03 18:02:07","71695","0","40","<classification><scikit-learn><binary>","1","0",""
"71692","2020-04-03 18:32:11","71697","0","156","<lstm><data>","1","0",""
"71698","2020-04-03 19:58:50","71700","0","17","<matplotlib><plotting><python-3.x>","1","0",""
"71699","2020-04-03 19:59:03","","0","54","<image-classification><image-preprocessing><data-augmentation>","1","0",""
"71705","2020-04-04 02:10:22","71752","0","103","<visualization><matplotlib><seaborn><python-3.x>","1","0",""
"71709","2020-04-04 06:42:34","","1","142","<visualization>","1","0","1"
"71710","2020-04-04 07:48:10","71714","0","156","<python><confusion-matrix>","1","0",""
"71715","2020-04-04 09:34:34","","1","36","<clustering><word-embeddings><weighted-data><structured-data>","1","0",""
"71716","2020-04-04 10:45:18","","5","246","<python><xgboost><regularization>","2","0",""
"71719","2020-04-04 11:50:35","71721","2","84","<colab><learning><torch>","1","0",""
"71723","2020-04-04 14:11:56","","0","48","<regression><pearsons-correlation-coefficient>","1","2",""
"71724","2020-04-04 14:54:06","","1","667","<neural-network><deep-learning><tensorflow><python-3.x>","1","0","1"
"71726","2020-04-04 15:29:01","","0","946","<deep-learning><keras><feature-extraction><transfer-learning>","1","0",""
"71729","2020-04-04 16:22:03","","2","20","<machine-learning><deep-learning><reinforcement-learning>","0","0",""
"71731","2020-04-04 16:34:56","","1","43","<classification><decision-trees><logistic-regression><missing-data>","2","0",""
"71732","2020-04-04 16:55:44","","0","39","<machine-learning><training><classifier><activity-recognition>","0","0",""
"71734","2020-04-04 17:17:57","73743","1","78","<scikit-learn><multiclass-classification><gridsearchcv><scoring><auc>","2","0",""
"81430","2020-09-09 06:45:06","","4","73","<machine-learning><data-cleaning><preprocessing>","2","0",""
"81438","2020-09-09 09:09:13","81442","0","228","<machine-learning><reinforcement-learning><dqn>","1","0","1"
"81440","2020-09-09 09:55:08","","1","22","<machine-learning><ab-test>","1","0",""
"81443","2020-09-09 11:05:36","81449","0","40","<normalization>","1","1",""
"81444","2020-09-09 11:30:36","","0","7","<machine-learning><statistics><autoencoder>","0","0",""
"81447","2020-09-09 12:29:46","","4","123","<r><xgboost><loss-function><metric><objective-function>","0","0",""
"81451","2020-09-09 13:39:43","81939","5","106","<machine-learning><statistics><random-forest><prediction>","1","1","1"
